"seen_instruction_id","student_id","instruction_id"
9d0645d8-7d7f-4530-8b34-95194492f401,e6878b20-7893-4ed7-bdf7-f08a505d414b,"block.fly"
cdda20eb-309b-49a4-916b-8d4196bc033f,e6878b20-7893-4ed7-bdf7-f08a505d414b,"object.diamond"
0ab230da-9972-4987-867e-e5b6e38775ac,e6878b20-7893-4ed7-bdf7-f08a505d414b,"object.wormhole"
3c073f13-11fd-4767-836a-52c8a7c2f0d2,e6878b20-7893-4ed7-bdf7-f08a505d414b,"diamonds-status"
064877b8-5427-4567-ba18-7e7770006815,e6878b20-7893-4ed7-bdf7-f08a505d414b,"energy-status"
83907611-39bf-4697-b90b-47768110246a,e6878b20-7893-4ed7-bdf7-f08a505d414b,"length-limit"
7fe11c3b-889b-4aca-9c18-a19ab3d40815,e6878b20-7893-4ed7-bdf7-f08a505d414b,"block.shoot"
95138f07-611d-4a1d-bb2b-7181f79c2363,e6878b20-7893-4ed7-bdf7-f08a505d414b,"block.repeat"
50c43c63-0ae7-44a6-b033-9229d17b50c0,e6878b20-7893-4ed7-bdf7-f08a505d414b,"block.while"
91948cb5-a956-434e-ae33-129beae6f034,e6878b20-7893-4ed7-bdf7-f08a505d414b,"block.color"
6f0b7646-754b-4876-b340-771ea1966388,e6878b20-7893-4ed7-bdf7-f08a505d414b,"block.position"
989c4a8e-8657-46fc-ba84-7239def81c18,e6878b20-7893-4ed7-bdf7-f08a505d414b,"block.if"
0cd8a93f-0717-4652-a311-ba83c010b8b2,e6878b20-7893-4ed7-bdf7-f08a505d414b,"block.if-else"
ae6a8097-1a7b-40a5-bd88-ecc9be989908,9a034b27-c820-4948-a131-2e16d44fda14,"env.space-world"
2e245247-4eb3-4528-8dcb-48d17ea5e915,9a034b27-c820-4948-a131-2e16d44fda14,"env.toolbox"
28698cd9-f707-453f-80c4-ab1836989348,9a034b27-c820-4948-a131-2e16d44fda14,"env.snapping"
3daab5a2-1728-4d46-a4f7-ed6c65fc997d,9a034b27-c820-4948-a131-2e16d44fda14,"env.controls"
8d8974b9-4522-481f-9542-07328dd875d9,9a034b27-c820-4948-a131-2e16d44fda14,"object.asteroid"
143ccbc4-9be3-4b00-94c2-70dc4cfd6b88,9a034b27-c820-4948-a131-2e16d44fda14,"object.meteoroid"
9851df71-4f2b-4e47-8701-438156c71287,9a034b27-c820-4948-a131-2e16d44fda14,"object.diamond"
bd31c8f6-311d-4b6c-b6ad-606e5d6bad9c,9a034b27-c820-4948-a131-2e16d44fda14,"diamonds-status"
f487af33-95e3-47dd-8376-af5c70a4857f,9a034b27-c820-4948-a131-2e16d44fda14,"block.fly"
d3f6fe5c-461b-49b4-8b14-70c0f7aa5b9b,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"env.space-world"
d5828205-e589-481c-b352-233dac0ae79e,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"env.toolbox"
c149a807-58e4-4207-b954-c94f1e2cba9f,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"env.snapping"
4144b174-6981-4008-9c68-2f688de297fe,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"env.controls"
d7003a82-13e1-4ce6-b82c-dfbc617861fb,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"block.fly"
1aa3e4a1-1a89-4269-b99c-cb8faf1b6dca,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"object.asteroid"
ac493063-848f-4961-9280-e48060862b4d,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"object.meteoroid"
c0aaf23e-ec45-4cea-b779-ed9c4052bd0b,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"object.diamond"
f5f3014e-eb8d-4cfc-be83-e2c6edee4aee,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"object.wormhole"
ab78fc96-58d2-4dd5-9b0c-cf13620e5fd7,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"diamonds-status"
71f9f109-4e0a-40ba-9032-7b002b1781fd,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"length-limit"
75606dc8-0b28-48df-9c00-68c65e8468fc,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"block.shoot"
f385e7a2-ed2a-4f2f-803d-6559341ae1be,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"block.repeat"
8c8e22f3-212d-47e5-a59b-9fa2743babd8,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"block.while"
5d68c6bd-493c-458c-a000-4b29f721a51c,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"block.color"
64e60948-a537-45c5-bf7d-fe904ef4ab1f,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"block.position"
ce33b6f8-a712-4676-8027-3b6b664dec57,fe4d2815-5b70-4575-b344-8bc6513cf23b,"env.space-world"
eb5aa469-6569-4ce0-b0c8-f0ff30a7a5c6,fe4d2815-5b70-4575-b344-8bc6513cf23b,"env.toolbox"
1d018efb-6d8a-488b-ac94-a637cee7745b,fe4d2815-5b70-4575-b344-8bc6513cf23b,"env.snapping"
481a37fe-ef08-4bc2-bcba-83fae07168f6,fe4d2815-5b70-4575-b344-8bc6513cf23b,"env.controls"
d75eb52e-d8aa-44ef-bbea-2f7f94c01394,fe4d2815-5b70-4575-b344-8bc6513cf23b,"object.asteroid"
b8ce7e51-6109-42cf-a7ba-3b711e8f62d2,fe4d2815-5b70-4575-b344-8bc6513cf23b,"object.meteoroid"
96026a4d-cb3a-4c30-90e7-6c4aa0b4ae0c,fe4d2815-5b70-4575-b344-8bc6513cf23b,"block.fly"
d5df50cb-c089-42f8-be7c-0bf9de63407f,fe4d2815-5b70-4575-b344-8bc6513cf23b,"block.shoot"
053b79ce-4062-4cd2-a2e7-968143906c08,fe4d2815-5b70-4575-b344-8bc6513cf23b,"diamonds-status"
2266b855-07ea-469a-97d8-121de688e33f,fe4d2815-5b70-4575-b344-8bc6513cf23b,"object.diamond"
d51760e9-31f9-48d8-a852-ec2376cae01b,fe4d2815-5b70-4575-b344-8bc6513cf23b,"block.repeat"
30884c19-44e8-4b4e-b1ce-70fdc5e4220f,fe4d2815-5b70-4575-b344-8bc6513cf23b,"energy-status"
f6426c36-b7d7-48e7-8a18-e125f5ec46df,fe4d2815-5b70-4575-b344-8bc6513cf23b,"length-limit"
a5738dbe-bf43-4238-a760-b217aae2f024,fe4d2815-5b70-4575-b344-8bc6513cf23b,"object.wormhole"
3528cfe2-2f52-466f-a0b7-8683406feb6c,fe4d2815-5b70-4575-b344-8bc6513cf23b,"block.color"
a787797f-4b90-4a34-b228-4b90c699660c,fe4d2815-5b70-4575-b344-8bc6513cf23b,"block.while"
c3e3ca21-ec61-4eeb-aeee-aaf1dcf51781,5ccee3fc-d60b-4d19-965a-40a54d8cfa97,"env.space-world"
23cc1f02-aa04-4c99-b4b6-18fad7180a4c,5ccee3fc-d60b-4d19-965a-40a54d8cfa97,"env.toolbox"
4984d764-a02c-438a-9d19-4ee62a8f66a2,5ccee3fc-d60b-4d19-965a-40a54d8cfa97,"env.snapping"
1f1d94c6-a81f-4ac3-895c-6c32aac02299,5ccee3fc-d60b-4d19-965a-40a54d8cfa97,"env.controls"
49dd61c4-8a75-4fbc-b58a-03fe47395cd3,5ccee3fc-d60b-4d19-965a-40a54d8cfa97,"object.asteroid"
7b46f767-659d-436e-a5f4-2f0d7107bf07,5ccee3fc-d60b-4d19-965a-40a54d8cfa97,"object.meteoroid"
e589da15-c8cb-4c2f-88da-9a77a9822022,5ccee3fc-d60b-4d19-965a-40a54d8cfa97,"block.fly"
13273dce-eeab-4beb-8592-95a630b52eca,10c72103-a0ff-406c-a47c-6034870e49b3,"env.space-world"
ee627f9e-4423-48bd-99e2-e99219ce5287,10c72103-a0ff-406c-a47c-6034870e49b3,"env.toolbox"
b833d1db-526a-4289-8b0e-40881e8cc8c6,10c72103-a0ff-406c-a47c-6034870e49b3,"env.snapping"
c6946b31-e492-42fd-97b4-08cb5bc7855e,10c72103-a0ff-406c-a47c-6034870e49b3,"env.controls"
33cb4d9d-61aa-40bc-9598-eb5ead9c3dab,10c72103-a0ff-406c-a47c-6034870e49b3,"block.fly"
b116f443-6e6f-4099-a0c3-82f886050f94,10c72103-a0ff-406c-a47c-6034870e49b3,"object.asteroid"
726a1ec7-01b9-4de8-857e-4c080f1b4435,10c72103-a0ff-406c-a47c-6034870e49b3,"object.meteoroid"
c0f40a17-7735-4472-b28c-53d7d5fbf00f,10c72103-a0ff-406c-a47c-6034870e49b3,"object.wormhole"
b7299422-cc8e-4f01-b48d-ff20c1b1e7ee,10c72103-a0ff-406c-a47c-6034870e49b3,"block.shoot"
cb54713c-a73e-49b0-aaed-149714cf4b89,10c72103-a0ff-406c-a47c-6034870e49b3,"object.diamond"
75414f00-5e1b-409b-beb1-de48255d42d5,10c72103-a0ff-406c-a47c-6034870e49b3,"diamonds-status"
1d12b294-7e10-4d32-b921-69ce6096d401,10c72103-a0ff-406c-a47c-6034870e49b3,"length-limit"
d2d62e1d-7601-411d-8af0-17f55317b71c,10c72103-a0ff-406c-a47c-6034870e49b3,"block.repeat"
d78b6f20-640f-4c2b-ae13-12ff8423db79,10c72103-a0ff-406c-a47c-6034870e49b3,"energy-status"
3753f2c8-578d-4a7f-aea6-360a68ca11e7,10c72103-a0ff-406c-a47c-6034870e49b3,"block.color"
a36f8168-dcb5-4b43-8df3-da9b473dc979,10c72103-a0ff-406c-a47c-6034870e49b3,"block.while"
3660c6b8-7d19-4afb-be51-f4fb3e10a243,578b6619-d33f-4b3c-8317-32e6718f33b7,"env.space-world"
03cea400-e7f0-4e92-90be-65a53c7fb043,578b6619-d33f-4b3c-8317-32e6718f33b7,"env.toolbox"
03b3173e-e8be-4217-9a11-e2a5b23ed31a,578b6619-d33f-4b3c-8317-32e6718f33b7,"env.snapping"
6c11d519-fb6e-4ba2-80cc-819b16564c81,578b6619-d33f-4b3c-8317-32e6718f33b7,"env.controls"
5f4cd79b-1dc2-4a48-b480-cc10c41b4562,578b6619-d33f-4b3c-8317-32e6718f33b7,"object.asteroid"
e661de1b-fc10-4835-b44b-98e8a2e1b36a,578b6619-d33f-4b3c-8317-32e6718f33b7,"object.meteoroid"
88beda11-df56-44c8-91b0-2142dbba6ff9,578b6619-d33f-4b3c-8317-32e6718f33b7,"block.fly"
a64ce18a-b9ee-4cbe-9729-a24c3ecf332e,c77fad11-0091-45c9-92da-5c40c869ddca,"env.space-world"
8e26c698-54f0-4737-801f-8814c47c4482,c77fad11-0091-45c9-92da-5c40c869ddca,"env.toolbox"
8a1f3e56-06ab-4031-8fe1-fbfc5e85042b,c77fad11-0091-45c9-92da-5c40c869ddca,"env.snapping"
3a2e3f10-5a77-4f75-a99d-ed351e4bc4b1,c77fad11-0091-45c9-92da-5c40c869ddca,"env.controls"
c15bf7c9-444e-404e-8cde-4aac037289af,c77fad11-0091-45c9-92da-5c40c869ddca,"block.fly"
eae4d38b-e350-4fda-9bf6-86dd4268dbb3,c77fad11-0091-45c9-92da-5c40c869ddca,"object.asteroid"
2003e5c7-04ed-4ffd-988a-acf117884002,c77fad11-0091-45c9-92da-5c40c869ddca,"object.meteoroid"
8124345d-5f3e-4aee-b47d-c2a796459af1,c77fad11-0091-45c9-92da-5c40c869ddca,"object.diamond"
fe598374-7ae4-44f4-a661-a1d3ce329c54,c77fad11-0091-45c9-92da-5c40c869ddca,"diamonds-status"
fcd5e773-1b56-4db7-8e6a-64ce81b7aba6,c77fad11-0091-45c9-92da-5c40c869ddca,"block.shoot"
cbf826ac-c05b-4022-bc3b-a77de02eea19,c77fad11-0091-45c9-92da-5c40c869ddca,"object.wormhole"
fbf748d5-c8fa-4512-a52d-d3b6f4935c31,c77fad11-0091-45c9-92da-5c40c869ddca,"length-limit"
2b7f382a-8083-47d5-92eb-dd1f67be4afe,c77fad11-0091-45c9-92da-5c40c869ddca,"block.repeat"
86388c7b-3737-4ef8-abe0-85f4ae80d081,c77fad11-0091-45c9-92da-5c40c869ddca,"block.while"
7cd577cc-a372-41c5-bab5-8f0b0d520b76,c77fad11-0091-45c9-92da-5c40c869ddca,"block.color"
c4f09ac7-e2b9-4921-8e36-0a31b61ff847,c77fad11-0091-45c9-92da-5c40c869ddca,"block.position"
00e5beb7-4c8c-45ed-badd-f52c97ccdb1d,c77fad11-0091-45c9-92da-5c40c869ddca,"block.if"
4d003ef4-0a7b-4aae-82a9-2a9e53335a95,d4ce3763-e8df-407d-b898-3b5cd0c6aff0,"env.space-world"
d24cd067-5182-4478-8059-b90bb0cff458,d4ce3763-e8df-407d-b898-3b5cd0c6aff0,"env.toolbox"
237f2d3d-2763-44f5-8e6e-9a0da230b76d,d4ce3763-e8df-407d-b898-3b5cd0c6aff0,"env.snapping"
310135c3-785b-459a-aec9-e6cbf7e27853,d4ce3763-e8df-407d-b898-3b5cd0c6aff0,"env.controls"
01a2afbc-f9a8-4009-b9b9-b8a807476be6,d4ce3763-e8df-407d-b898-3b5cd0c6aff0,"object.asteroid"
bf44d417-9a2a-49f0-8678-9345ea020fb3,d4ce3763-e8df-407d-b898-3b5cd0c6aff0,"object.meteoroid"
cee956d9-f0b6-4d4f-9c00-0eaf4b98eaeb,d4ce3763-e8df-407d-b898-3b5cd0c6aff0,"block.fly"
8254988f-1d8d-407f-931d-bd2bfac16ec6,d4ce3763-e8df-407d-b898-3b5cd0c6aff0,"block.shoot"
f50beede-6e77-42d3-be0f-9f7dfbaafb67,d4ce3763-e8df-407d-b898-3b5cd0c6aff0,"object.wormhole"
8227c35e-b20b-45cd-81f0-dc052a4ab518,d4ce3763-e8df-407d-b898-3b5cd0c6aff0,"object.diamond"
316cc89e-af45-447a-b97c-f7d459d3f787,d4ce3763-e8df-407d-b898-3b5cd0c6aff0,"diamonds-status"
a3a8a36b-b69b-4263-ad79-452ebe931bcd,e477d33d-62c7-4e35-99b2-cceef6fdfebf,"env.task-editor"
ac62ce98-a5e9-472c-90c9-c964e2a5b2df,1341250e-bd44-4590-861f-8bf1c0cd3ea1,"env.task-editor"
bd1a6376-3ee6-498b-a344-bd472947a782,51d437e9-6647-4119-9f28-ec7915dd8e17,"env.space-world"
ebce12ec-910e-4227-b9be-cec8f40858be,51d437e9-6647-4119-9f28-ec7915dd8e17,"env.toolbox"
452a9405-9a0e-4429-a720-ad925236aadd,51d437e9-6647-4119-9f28-ec7915dd8e17,"env.snapping"
1570a694-c8dd-441a-a970-7d195f5f0eac,51d437e9-6647-4119-9f28-ec7915dd8e17,"env.controls"
fa62c100-6bf7-4203-8097-6d9d838e18bd,51d437e9-6647-4119-9f28-ec7915dd8e17,"object.asteroid"
7fcc867c-b2e8-4269-a313-52eec479ae9e,51d437e9-6647-4119-9f28-ec7915dd8e17,"object.meteoroid"
11aecab9-cff7-497c-9fcf-db8e7236290e,51d437e9-6647-4119-9f28-ec7915dd8e17,"block.fly"
3e9e424f-f52b-445e-9b52-582bf0323efe,c015f83f-1317-4227-8f0c-ebcfc07dd73c,"env.space-world"
58cfccba-a8fd-4659-ad1d-1b8f53f30248,c015f83f-1317-4227-8f0c-ebcfc07dd73c,"env.toolbox"
0e5ef91a-caf0-4d7d-9466-4010618e5bc4,c015f83f-1317-4227-8f0c-ebcfc07dd73c,"env.snapping"
17ce7e88-ae8c-4ff2-afa9-22550351d36b,c015f83f-1317-4227-8f0c-ebcfc07dd73c,"env.controls"
660c8f87-0d0f-44a6-9362-9ce976990966,c015f83f-1317-4227-8f0c-ebcfc07dd73c,"object.asteroid"
39d6ee1d-e93c-4db2-aebe-36a3d46d962c,c015f83f-1317-4227-8f0c-ebcfc07dd73c,"object.meteoroid"
0dbe49ab-0357-456c-9cf1-9d082a9b7256,c015f83f-1317-4227-8f0c-ebcfc07dd73c,"block.fly"
4b472f2c-70dc-48c2-bda9-9909c20482be,48b39a0b-c4ee-4bf8-9983-e745bc3aa4e6,"env.space-world"
6cb960b0-45c6-466a-9352-fd926ef7b8cb,48b39a0b-c4ee-4bf8-9983-e745bc3aa4e6,"env.toolbox"
75716eff-f2cb-426d-bfc4-86350619e721,48b39a0b-c4ee-4bf8-9983-e745bc3aa4e6,"env.snapping"
e6eadaf7-4b9c-416e-aeff-e99ef40441c0,48b39a0b-c4ee-4bf8-9983-e745bc3aa4e6,"env.controls"
2664cf45-8d05-436f-a5ca-b54183b381a8,48b39a0b-c4ee-4bf8-9983-e745bc3aa4e6,"object.asteroid"
befb23f5-158e-4de5-bb8e-ba5e9605991b,48b39a0b-c4ee-4bf8-9983-e745bc3aa4e6,"object.meteoroid"
be5f462e-ec0d-4755-87dd-4947eef96a55,48b39a0b-c4ee-4bf8-9983-e745bc3aa4e6,"block.fly"
9e4f483b-1434-4056-90c1-d24aa6ad663f,c015f83f-1317-4227-8f0c-ebcfc07dd73c,"diamonds-status"
533375d1-b1d1-4817-994e-ec019263e2e0,c015f83f-1317-4227-8f0c-ebcfc07dd73c,"block.shoot"
4daf6337-3e4c-4750-b21b-8bcf8a241dc0,c015f83f-1317-4227-8f0c-ebcfc07dd73c,"object.diamond"
3b2ce8af-93c9-48ac-8477-05ba6eacd3f2,d7afa6cf-98b1-4070-9ee3-ac65ba0fe999,"object.diamond"
8a40b0c0-9bce-4b4e-b0a5-a830270bb0bb,d7afa6cf-98b1-4070-9ee3-ac65ba0fe999,"object.wormhole"
7c2b1a54-f1d4-4f19-9716-f6468a0da67d,d7afa6cf-98b1-4070-9ee3-ac65ba0fe999,"diamonds-status"
e1b2c23d-7e37-46e8-98d6-d1c496b21aa5,d7afa6cf-98b1-4070-9ee3-ac65ba0fe999,"energy-status"
9205c0ef-276b-4117-bec2-45dbd0ee1906,d7afa6cf-98b1-4070-9ee3-ac65ba0fe999,"length-limit"
72dc8f01-a2bd-4445-b29d-2f8444ec63cb,d7afa6cf-98b1-4070-9ee3-ac65ba0fe999,"block.shoot"
d0444489-5da6-48bf-8f54-d214f5acff24,d7afa6cf-98b1-4070-9ee3-ac65ba0fe999,"block.repeat"
003ba75d-bb5e-415a-880e-dbe3f33f76a2,d7afa6cf-98b1-4070-9ee3-ac65ba0fe999,"block.while"
c07f83ef-8886-49f6-971b-404d88d2b1bf,d7afa6cf-98b1-4070-9ee3-ac65ba0fe999,"block.color"
a7037b85-5469-4b15-93d4-2d6c7aabc116,d7afa6cf-98b1-4070-9ee3-ac65ba0fe999,"block.position"
afbc67de-da11-4aab-843d-ea440ce2edef,d7afa6cf-98b1-4070-9ee3-ac65ba0fe999,"block.if"
a1ca32ee-fbb8-4645-896a-b12af1593e51,d7afa6cf-98b1-4070-9ee3-ac65ba0fe999,"block.if-else"
c187d60d-5a77-4191-9204-f3b0c2a57cc9,d7afa6cf-98b1-4070-9ee3-ac65ba0fe999,"env.task-editor"
3863849e-d053-4407-8b0c-5f48d304869c,d5cb79c5-da9d-4f84-be3b-4d0b89fe3966,"env.space-world"
99cd4e84-d099-4384-8c76-7d9104e09e68,d5cb79c5-da9d-4f84-be3b-4d0b89fe3966,"env.toolbox"
28b2749d-993c-426f-9910-289654534b67,d5cb79c5-da9d-4f84-be3b-4d0b89fe3966,"env.snapping"
2578b95c-0924-4ae7-b3a9-e1f1c771d833,0f30a44f-f70a-4804-9a93-8660ba5a3d5a,"env.space-world"
89d922d7-7801-48ad-91f6-64143cc98b37,0f30a44f-f70a-4804-9a93-8660ba5a3d5a,"env.toolbox"
acf82c38-a522-41ba-a5b5-97c79b94ae74,0f30a44f-f70a-4804-9a93-8660ba5a3d5a,"env.snapping"
f1ff4003-a2f3-4cfa-a8a4-019f08c4ce16,0f30a44f-f70a-4804-9a93-8660ba5a3d5a,"env.controls"
b7d18dc4-aeaa-461c-aa37-3bc644a67794,0f30a44f-f70a-4804-9a93-8660ba5a3d5a,"object.asteroid"
ab2e703a-9f23-4921-8f1a-39e2880421b1,0f30a44f-f70a-4804-9a93-8660ba5a3d5a,"object.meteoroid"
c9ec298a-c217-42c9-ba48-4412a345b86d,0f30a44f-f70a-4804-9a93-8660ba5a3d5a,"block.fly"
6ad4340f-4522-4adc-b330-1a1a02ad86d7,af0f2844-b4ae-49da-b0e2-2e8ef17edc35,"env.space-world"
9494d6c0-bee4-4bbe-b041-5d9dd6730e55,af0f2844-b4ae-49da-b0e2-2e8ef17edc35,"env.toolbox"
2fe3534c-5a0d-479d-88d6-f8d2c9a65cec,af0f2844-b4ae-49da-b0e2-2e8ef17edc35,"env.snapping"
9bd67ca9-2b4c-4162-ad67-4c7c3851f8c8,af0f2844-b4ae-49da-b0e2-2e8ef17edc35,"env.controls"
2374f087-4cae-4045-ad2a-43e900eb610c,af0f2844-b4ae-49da-b0e2-2e8ef17edc35,"block.fly"
74cb319e-7d98-4e74-b4ca-60d46a0c8029,af0f2844-b4ae-49da-b0e2-2e8ef17edc35,"object.asteroid"
d1178298-8a06-4b26-95ce-97fd9d22de53,af0f2844-b4ae-49da-b0e2-2e8ef17edc35,"object.meteoroid"
7787a122-c894-4782-824d-2d6045a19427,06bafddc-d7e1-464d-8558-3ebd4b3f8c38,"env.space-world"
87e64a9d-b852-481e-8bc8-1f518c7a89f5,06bafddc-d7e1-464d-8558-3ebd4b3f8c38,"env.toolbox"
3946c361-3857-48ed-b979-185df8f523ab,06bafddc-d7e1-464d-8558-3ebd4b3f8c38,"env.snapping"
58eff1c8-8161-44f3-ba9a-2f99a7b6313b,06bafddc-d7e1-464d-8558-3ebd4b3f8c38,"env.controls"
e6f2ab19-f8ca-45cb-8769-c73c17f5a3ea,06bafddc-d7e1-464d-8558-3ebd4b3f8c38,"object.asteroid"
4ad5d113-9427-4a7f-b79a-d472ca788595,06bafddc-d7e1-464d-8558-3ebd4b3f8c38,"object.meteoroid"
5f91b6b0-286c-4532-a4e0-e819bfe0c885,06bafddc-d7e1-464d-8558-3ebd4b3f8c38,"object.diamond"
0f498da4-9748-46e4-88ae-b82622a12a45,06bafddc-d7e1-464d-8558-3ebd4b3f8c38,"diamonds-status"
be01e19c-ce8d-429b-b111-dd28980b8bf4,06bafddc-d7e1-464d-8558-3ebd4b3f8c38,"block.fly"
7c60dc65-6647-4dbe-a9d8-88549852c6a4,7571f1b9-1ad8-48da-a084-3fdbc46146ad,"env.space-world"
96fb1fd9-c5ae-45c0-ae49-6aed975b0bdb,7571f1b9-1ad8-48da-a084-3fdbc46146ad,"env.toolbox"
20e6c1f5-5184-48cd-943b-fcab8a4b46ba,7571f1b9-1ad8-48da-a084-3fdbc46146ad,"env.snapping"
9f620c4a-4d97-41e8-8958-3545e07d6e17,7571f1b9-1ad8-48da-a084-3fdbc46146ad,"env.controls"
9bdc2e35-ac11-4211-a1c5-a88abcde4dac,7571f1b9-1ad8-48da-a084-3fdbc46146ad,"object.asteroid"
c4a4399a-1c74-4386-a773-91d0e8e7d4ad,7571f1b9-1ad8-48da-a084-3fdbc46146ad,"object.meteoroid"
499df7db-8498-47de-aef5-7d555840758f,7571f1b9-1ad8-48da-a084-3fdbc46146ad,"block.fly"
a0655b4a-42f1-47a8-a218-44936590ba85,7571f1b9-1ad8-48da-a084-3fdbc46146ad,"object.diamond"
d42b1af9-8460-4e4a-a1f6-0001036729e4,7571f1b9-1ad8-48da-a084-3fdbc46146ad,"diamonds-status"
a435c4ce-bfd1-4804-b8f0-1a851b6da93f,7571f1b9-1ad8-48da-a084-3fdbc46146ad,"block.shoot"
800cd16e-fe04-4197-a031-c74b8de56d92,087f96d9-0cc9-496a-8503-39729d331811,"env.space-world"
8c7f457e-b853-41a7-98ca-003b2c2f12a6,087f96d9-0cc9-496a-8503-39729d331811,"env.toolbox"
376c8cc0-5060-4c9d-9d6f-f621429ac083,087f96d9-0cc9-496a-8503-39729d331811,"env.snapping"
f8f3a991-2a81-4be2-ad34-aeeebf025dce,087f96d9-0cc9-496a-8503-39729d331811,"env.controls"
6ce22ad4-6215-4b5a-a877-38340e178898,087f96d9-0cc9-496a-8503-39729d331811,"object.asteroid"
36056ff3-855a-4c84-8b71-4443bba997df,087f96d9-0cc9-496a-8503-39729d331811,"object.meteoroid"
dbfb02ef-2b9a-46c2-9ad1-04e1a7b953ec,087f96d9-0cc9-496a-8503-39729d331811,"block.fly"
3bfd3e05-10fb-4c8e-a208-5595a9123050,087f96d9-0cc9-496a-8503-39729d331811,"block.shoot"
4cdfb599-1f65-4670-bdd9-4866a662ef0f,087f96d9-0cc9-496a-8503-39729d331811,"diamonds-status"
e1c9eee5-2352-4749-8d25-3a0694f5f38c,087f96d9-0cc9-496a-8503-39729d331811,"object.diamond"
17960b05-27d5-47f8-97db-0e6f311c2df8,087f96d9-0cc9-496a-8503-39729d331811,"length-limit"
cdff4542-7793-43a4-96ac-11c86502c52f,087f96d9-0cc9-496a-8503-39729d331811,"block.repeat"
ef072edf-c331-4936-b279-5fce06d6f757,087f96d9-0cc9-496a-8503-39729d331811,"object.wormhole"
92e3e405-5b8b-46cb-8fd9-e06967fbb41d,087f96d9-0cc9-496a-8503-39729d331811,"block.color"
c8575c3d-4c0e-42e3-9ae2-bd0c25b4e556,087f96d9-0cc9-496a-8503-39729d331811,"block.while"
e7868ed2-7870-4cc7-b348-1af65ef5db99,087f96d9-0cc9-496a-8503-39729d331811,"energy-status"
76a02aff-be84-4e39-b181-aa33542dc629,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"env.space-world"
132c115b-6050-443f-9e2b-4de6c66cd50a,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"env.toolbox"
88416dee-91e2-4b8c-aac5-8f0a9b5c4689,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"env.snapping"
941d4f05-e35f-4088-8147-ae3b756028dd,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"env.controls"
67f4bfc6-bc80-4e1e-8832-acf20b894263,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"object.asteroid"
f6b8af0f-88d9-4c9a-8915-4cb067c645d4,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"object.meteoroid"
c5437419-3bfa-43e5-b338-cc6012dcba94,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"object.diamond"
55cf5dd2-a438-4b4b-8006-e9707ca598dc,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"diamonds-status"
1e8e685a-46be-4f8a-9585-bb645be7001e,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"block.fly"
a5fe8386-381e-4d55-9428-929690825f38,c3d443fc-c1e8-4f4f-a419-dbd023cebdb9,"env.space-world"
8cfc61c0-2beb-41d3-a657-403e32d0c5c0,c3d443fc-c1e8-4f4f-a419-dbd023cebdb9,"env.toolbox"
6495e54f-5687-4b56-9a08-bcc16c4f0533,c3d443fc-c1e8-4f4f-a419-dbd023cebdb9,"env.snapping"
b0c010f6-aef9-4851-bd37-a264a86f63ba,c3d443fc-c1e8-4f4f-a419-dbd023cebdb9,"env.controls"
6e01cf4c-61df-4aca-9a5e-44583c5b3678,c3d443fc-c1e8-4f4f-a419-dbd023cebdb9,"object.asteroid"
64e3e7b2-1931-47b2-a10a-10055f32ee04,c3d443fc-c1e8-4f4f-a419-dbd023cebdb9,"object.meteoroid"
c53f9d7e-1145-401d-973b-671df659c4eb,c3d443fc-c1e8-4f4f-a419-dbd023cebdb9,"object.diamond"
3f2404db-56ff-49d6-a8bb-83a42752a742,c3d443fc-c1e8-4f4f-a419-dbd023cebdb9,"diamonds-status"
e91257c7-256e-43f7-a4cc-d244edd3a229,c3d443fc-c1e8-4f4f-a419-dbd023cebdb9,"block.fly"
fd9ad81a-2e38-4ecc-9fbc-2877a0933c9a,227ad31b-cee2-4f03-8a09-ecadccde3e3b,"env.space-world"
5c3d26f2-b6d3-4776-a757-a75585ca2370,227ad31b-cee2-4f03-8a09-ecadccde3e3b,"env.toolbox"
