"session_id","student_id","start","end"
33113482-8a02-4804-8e90-8bab7095fa25,b291f543-20df-4756-bab2-6cd5f1bfa96e,"2017-05-30 06:11:33.840303","2017-05-30 06:28:58.405445"
a66bcf54-39ed-4c9b-8798-3d627fcbf753,5975d34f-b187-47e0-bb89-d1981d8a8674,"2017-05-30 06:17:50.549063","2017-05-30 06:45:45.928241"
74b9222d-d906-4dd2-9ae2-2badd50a475d,d2f09551-067d-4377-8e3e-0b66c48cdd84,"2017-05-30 05:03:47.278125","2017-05-30 05:20:53.906459"
4487d369-a756-438f-9e63-67500515c295,a1d9d40c-be88-46ae-818c-8babc250f165,"2017-05-30 06:16:01.127405","2017-05-30 06:46:02.985056"
06c22939-bf89-471b-aa42-263c0ee1a132,91027e00-35b2-4995-9679-c85f0322fa59,"2017-05-31 02:56:13.710412","2017-05-31 03:08:40.185267"
1d79d8a1-f4b4-4f6d-94d0-475c4ea353e0,815a4f40-9fb5-4657-987f-10ec1d98cc46,"2017-05-30 06:46:07.462211","2017-05-30 06:46:07.462211"
7f750854-d102-414d-92d5-a36fd8085ecf,cb988971-c892-4493-a389-84f6d179bfb5,"2017-05-30 06:15:59.778953","2017-05-30 06:35:41.563740"
4828d1a9-eb02-4645-8384-afab3d8647ed,36845650-3496-41da-be07-5451350141c3,"2017-05-31 02:32:41.746599","2017-05-31 03:06:40.694182"
56e0a13e-d0dc-496f-97a4-3193f3b11c51,d1db1ec6-867c-4c08-a3d1-3f6e842f3153,"2017-05-30 06:16:28.082246","2017-05-30 06:46:26.694372"
51301230-58d8-4412-9f73-62bc160439a5,70f4f87f-16f5-4298-a774-e2011008b242,"2017-06-01 02:59:19.811180","2017-06-01 02:59:19.811180"
bce23539-6bc1-4f95-9dca-2e026379bed4,fae215f5-da52-4b49-a20e-3bef36d2fc6c,"2017-05-31 02:35:30.389892","2017-05-31 02:44:44.068022"
cd0fb64d-f02c-4e4f-a78c-b9455fc9739a,7a1b3ff5-1071-471a-9f5a-e495e5349090,"2017-06-01 02:52:42.849989","2017-06-01 02:54:07.341594"
37782100-c105-4b2f-bb83-e8e084187418,a0445532-73d8-42a1-af69-801424284488,"2017-05-31 02:45:05.699137","2017-05-31 02:52:11.977641"
f38c871a-5f79-43e8-8f5d-d4c99c7c9306,5273ea8b-c062-4a68-b34e-6e96e4419269,"2017-05-30 09:00:05.703559","2017-05-30 09:45:01.498854"
c26e0b0e-229d-4bac-a052-16573279544d,a51bdff5-07c2-4e97-900e-6d2b6d943a4c,"2017-06-01 02:41:11.898208","2017-06-01 02:44:53.663331"
e09782db-7dc4-431c-a222-18ab98c04b2e,735d75c0-b76b-4f24-8fbb-af82df8045ea,"2017-05-30 13:28:52.875290","2017-05-30 13:30:37.226210"
483596c1-faef-4ab5-9faf-9f6f2dad8973,55c24397-17fa-4677-a662-6e5d68442e3e,"2017-05-31 02:32:47.584920","2017-05-31 02:50:46.595612"
d871b2a6-7574-487e-a259-93685a42c337,be617fb5-0ccb-43b1-b7de-144e4d92fb3c,"2017-05-31 02:33:56.741861","2017-05-31 02:42:15.021530"
da6a3f0b-220b-42dc-bd28-627b610a5c9b,48eb78a8-04b4-4e3a-a0f0-5a6e19a71631,"2017-06-01 02:49:25.243737","2017-06-01 02:49:25.243737"
cba75da6-630c-4ae0-a0bd-6bdd68d4c398,61bf9a53-7ac4-4966-b6e0-21f50a46e6a8,"2017-05-31 02:46:55.724846","2017-05-31 03:06:55.550354"
6ae1eb2e-46b5-4993-9afd-c1f27d92ec92,1d8223b0-604a-4aa6-af7a-370158e68018,"2017-05-31 05:17:02.290930","2017-05-31 06:13:57.790827"
f6f3737e-7ae0-44d3-b445-55ea6770977d,480c1730-5332-403c-9b5c-01d28aaf9c24,"2017-05-31 03:08:51.799747","2017-05-31 03:08:59.585105"
ec4c6bb9-f4d9-4043-bf1a-8489a0f9d7f2,15173ba2-5fe2-47f6-8d3f-05209e0f4c64,"2017-06-01 02:50:05.855274","2017-06-01 02:50:05.855274"
28d52225-23e2-4125-98a5-3ce03f303b78,5ab14614-64f1-4bff-a340-125a8031e75d,"2017-05-31 02:51:53.325532","2017-05-31 03:04:36.347364"
23d7adc5-3d5b-44a1-8208-015e4cfd7b8e,24e9ff71-3a69-439a-8948-9c445dc45c61,"2017-05-31 02:35:58.095089","2017-05-31 03:01:33.165444"
947fdd27-b87b-4334-b567-b65614522eee,353718db-4c36-4912-af7a-ae623dad212d,"2017-05-31 02:33:25.553752","2017-05-31 03:11:47.434660"
551f54a7-39d7-42a6-b0fc-0d0ffd84d8ac,17b726d5-0a47-4cd0-88d7-ee3f0766d54d,"2017-06-01 02:53:25.419175","2017-06-01 02:54:22.932196"
5048d5cd-c179-4f03-979d-337342dfbcd7,acfaab28-6cee-4ec4-8cd8-f6680f101544,"2017-06-01 02:38:26.021393","2017-06-01 02:39:30.622105"
3cfd7772-74ed-4096-b262-cc2b521dde2e,36d7e8d9-4feb-483c-bd24-9357f4d32584,"2017-05-31 09:10:03.673315","2017-05-31 09:10:37.475475"
0db1d974-abe5-438e-bf49-7b53a3bc88b4,3c948457-6659-457b-8575-3f42f2196187,"2017-06-01 02:41:40.718843","2017-06-01 02:43:59.562270"
005b4bfa-fbaf-4e16-a992-807e455b1532,8642cb54-d81d-4e85-b6bb-59e89578c0d1,"2017-06-01 02:40:22.899732","2017-06-01 02:40:22.899732"
0fa69e28-acf4-4089-8189-7e473f0f23f9,e02b2f29-74f9-4bf4-8225-5dfdd0c25dc7,"2017-06-01 02:44:41.840249","2017-06-01 02:44:41.840249"
4a3c37ba-0da9-4dba-89ad-86278ac5080e,fdc1ef47-f474-4166-b74f-bc487646ead5,"2017-06-01 02:58:20.186988","2017-06-01 02:58:23.699168"
aa07cd4e-fe88-4a86-a88d-3e64b850a466,8498e86a-df74-4335-a2fc-070505f7c2a7,"2017-06-01 02:59:25.062659","2017-06-01 02:59:25.062659"
3fdeb68b-9036-44f0-a713-8c882dc1c187,27eb583e-ce07-4b8f-8cd1-32dd5ea80206,"2017-06-01 02:58:53.389245","2017-06-01 02:59:58.903971"
d3f4a584-c0bd-4034-8895-78a377295130,17f89a24-d39e-4bc9-80a4-05ea29071012,"2017-06-01 03:00:18.598579","2017-06-01 03:00:30.669900"
0183d5fa-30e3-4f53-af6c-dc27c99fe9e1,491ee87b-e071-4224-8e08-456ff012e05f,"2017-06-01 03:00:43.660257","2017-06-01 03:00:43.660257"
add8ccd0-606d-4681-856e-06d232e5cd75,4a3799e1-86de-4d93-abe5-130d610b8d8b,"2017-06-01 03:00:22.456406","2017-06-01 03:00:54.770014"
8b369a73-290f-4c7b-90d7-d6461a78ccdb,47fbd249-68f9-4f12-bc33-96542188dbbc,"2017-06-01 03:03:58.891002","2017-06-01 03:03:58.891002"
d6606403-e6aa-4e4a-98b4-a3070b559905,62d10429-e726-4387-83ce-a9ec967a50f3,"2017-06-01 03:06:44.161135","2017-06-01 03:06:44.161135"
50b5fa59-9b1d-4d13-bf36-50198eec5857,a9039ba1-a859-425c-a9f0-7024498db200,"2017-06-01 03:02:43.461318","2017-06-01 03:05:34.788748"
97d4ed6c-19c6-4878-8ec5-12ff4e078511,8e64e981-af65-4f4b-bf7c-7e12d85a1f62,"2017-06-01 03:08:23.811493","2017-06-01 03:13:47.775974"
24d24e7b-41cf-496b-8836-c67087fdbb43,bf253936-77ef-46b8-aa13-119bfc039496,"2017-06-01 03:14:36.619458","2017-06-01 03:17:01.549401"
1a01c533-4e39-444c-bdea-c6cfd6072dae,9dd5bcd8-79dc-4ce6-8693-a20843530971,"2017-06-01 03:17:33.131832","2017-06-01 03:17:42.063582"
c7c62eb9-11a6-4846-b11f-65d8b31e6b37,effef25c-ebdd-4b96-9934-c1727c1921b2,"2017-06-01 03:14:51.912594","2017-06-01 03:15:32.656375"
f49b114d-4447-4137-bb52-3dece147e4b2,4f6136eb-e04f-48a6-b647-7d5f30569231,"2017-06-01 03:18:26.950815","2017-06-01 03:18:53.503128"
fd455017-0976-4367-aa5f-5afe7cb29300,0f30a44f-f70a-4804-9a93-8660ba5a3d5a,"2017-06-04 12:58:08.500446","2017-06-04 12:59:02.240836"
9837fc1f-6d30-41c4-b908-513868fb051f,f9e27134-c3ab-4897-9fd1-d87ed32cd1c1,"2017-06-04 13:36:59.729621","2017-06-04 13:37:26.746427"
2dc27456-c505-4c1c-84cd-2089b2b148e9,c370343e-83f3-4634-a866-d1cef5d199be,"2017-06-01 03:18:53.801944","2017-06-01 03:24:15.735711"
3ec140ad-3563-4b32-befa-f88921e2249d,60be9108-07f3-4e1a-8e66-72e6afc3fc55,"2017-06-01 03:31:42.659637","2017-06-01 03:34:05.037351"
905afc68-7b72-4f42-b7be-1bb75aff2698,b961927a-96c5-446a-9875-febd4500b4ae,"2017-06-01 03:38:25.672409","2017-06-01 03:38:25.672409"
fc77695d-5bde-4447-95f5-b17a71144f5e,dc14e6d5-ee27-44fe-b71b-febec161bedd,"2017-06-01 03:40:45.341740","2017-06-01 03:40:45.341740"
e470a73f-0d20-405d-9ff5-da3de5006a3d,d509bc53-7420-4316-b31f-0201955ab903,"2017-06-05 11:36:47.867331","2017-06-05 11:38:11.365455"
5d197806-9852-497a-984a-29842ca37829,4761e164-81b6-4ac1-8549-e33a8bbda1e1,"2017-06-06 01:57:27.313630","2017-06-06 01:57:27.313630"
018ce363-9ec1-43cc-860b-57f665e7a36b,2e842f41-a84b-4f58-88ea-5b50a1ed8115,"2017-06-01 04:36:04.930748","2017-06-01 04:38:55.662070"
8925ba0b-e93c-4e2d-bc48-8bac24e5fcae,0c8dedcd-df2c-4215-a097-6119d0f31fbf,"2017-06-01 04:50:04.313203","2017-06-01 04:50:04.313203"
d6dc321c-b47e-4a74-80cc-9255efa9bab5,820da77b-730d-4ff2-81b4-3adb0d4e6001,"2017-06-06 03:23:50.637560","2017-06-06 03:23:50.637560"
8572dcaf-0dab-43c3-9596-550c90d74fb9,4bd40359-eed9-4a77-8029-abec90f94f27,"2017-06-06 07:01:13.278005","2017-06-06 07:01:13.278005"
3725e18c-99be-44ec-b22a-8c74c3a31489,087f96d9-0cc9-496a-8503-39729d331811,"2017-06-06 09:17:45.601737","2017-06-06 09:17:45.601737"
0168471b-69b7-48a0-8c04-7023193b7786,f30fa168-cf32-4159-a8dd-b7e4c967e785,"2017-06-01 03:48:29.987737","2017-06-01 03:53:17.264711"
c064f4cb-2331-4bd0-829b-29114cbbb552,a8e20567-4e6d-4164-8ed1-68396b37585c,"2017-06-01 03:56:12.911971","2017-06-01 03:56:17.421292"
510f0a8a-49d5-4cda-97af-f450f0110879,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"2017-06-06 09:18:37.142469","2017-06-06 09:18:37.142469"
e5e54b7b-4572-4158-9112-24329e4c55c3,67582c5f-e0db-4ddb-982b-57aa0087e5ab,"2017-06-08 00:54:42.969558","2017-06-08 03:57:15.477372"
437610fa-370e-48b0-85ad-8c04ecfc89cc,8af52b77-3a2a-4217-a052-7b1dae750729,"2017-06-07 05:18:45.581903","2017-06-07 05:31:59.702019"
ffa775be-29b4-477c-a8e3-c6cf21e742d0,a3a56aea-444f-4870-9114-a9a1067911cb,"2017-06-01 04:14:09.785450","2017-06-01 04:14:46.807321"
5a87942d-3b55-4880-9261-639d8a935ad3,b27b828d-168e-47ea-ab4a-826dd95293be,"2017-06-01 04:15:55.848679","2017-06-01 04:15:55.848679"
8a907f4d-d288-4372-a189-32a706c31a93,9fb09a5d-91f8-4a49-bb85-abf7dcf1fbee,"2017-06-08 00:57:48.189456","2017-06-08 01:28:39.425261"
b7aa4b93-7f11-473e-a4e4-1c325f75c188,9a034b27-c820-4948-a131-2e16d44fda14,"2017-06-01 06:26:39.222717","2017-06-01 06:49:10.630934"
61f967f8-1c6a-48a9-a31b-a6248c3f0eb8,a04d6bff-54b8-4099-8922-bf38cc36afe8,"2017-06-01 03:41:30.954195","2017-06-01 03:43:47.239103"
cab1c63c-b525-4ce3-8199-a5a1dd366738,961b56af-6d0f-4ef0-bdcb-8cb0b2ffbb95,"2017-06-08 04:02:42.619181","2017-06-08 04:16:36.823681"
41b2bdb1-58c7-430d-a42b-c550e474f465,e7f63e23-fc56-4eaf-9d3c-8f60dcada2d9,"2017-06-08 04:01:07.767611","2017-06-08 04:13:36.258087"
00787f1f-44c2-4140-9c45-fdb28114cd58,c77fad11-0091-45c9-92da-5c40c869ddca,"2017-06-02 05:08:37.822505","2017-06-02 05:11:35.318150"
3c50fe2a-a976-4238-b2e4-50cd08698da6,a9bfe578-a378-4ad2-9e14-bf63c654cfd6,"2017-06-01 05:05:09.147916","2017-06-01 05:07:06.148972"
a6a647cb-4097-44c4-bc4e-76d576a49081,1b07fb0f-089e-4b75-886f-0717dad1d999,"2017-06-08 00:55:22.995462","2017-06-08 01:16:47.976110"
41b486d0-d815-481e-8b40-68a46262249e,af0f2844-b4ae-49da-b0e2-2e8ef17edc35,"2017-06-05 00:44:02.884542","2017-06-05 01:44:32.936291"
92a971e0-c0e8-410e-9add-bfa88a787778,48b39a0b-c4ee-4bf8-9983-e745bc3aa4e6,"2017-06-02 10:33:13.976735","2017-06-02 10:34:27.724125"
da63fca9-52d8-495f-9bad-35d8b9ff838f,3e2787b0-7cef-4c5b-9167-cb375807d7c5,"2017-06-01 03:23:08.032036","2017-06-01 03:27:23.946620"
521ba9e2-afe0-4a4c-8fbd-69b76a83489b,fe4d2815-5b70-4575-b344-8bc6513cf23b,"2017-06-01 07:19:02.738664","2017-06-01 07:30:55.264251"
bca33a63-4ab1-4804-941e-43146c97fe28,600faf2f-c9f9-4b00-9b73-db7df3cb47a2,"2017-06-08 03:59:28.772515","2017-06-08 04:16:24.884009"
e81956e8-f45a-403e-a4d6-c3af67b9f7be,71f71d1a-8791-440d-aa1d-b7fd0de99f70,"2017-06-01 03:44:14.869047","2017-06-01 03:45:43.925160"
819ac815-c26e-4ab2-8f7b-00052593e3f1,c2b02412-0866-44ce-9e19-e887c7cba666,"2017-06-01 03:24:09.710493","2017-06-01 03:27:41.226945"
5db95407-2d3a-4fcf-ba0f-8d8bbed79214,a0849c74-c578-4215-bdc4-5871d3044b2f,"2017-06-08 04:17:21.580912","2017-06-08 04:17:32.996956"
4704d115-dc80-42d9-9b95-1fa08f05a763,85e0dea3-9868-45ab-989f-665fb54539e3,"2017-06-01 03:49:22.854483","2017-06-01 03:49:22.854483"
41d62f7a-0ec5-406c-b0fd-90b2789a37dc,c3d443fc-c1e8-4f4f-a419-dbd023cebdb9,"2017-06-06 09:57:20.376509","2017-06-06 09:58:22.520030"
a783e2e5-722c-4ea6-90b2-a84d05e6cd70,ddac76db-aa37-4748-8e38-baf4fb4c729c,"2017-06-01 03:26:51.966006","2017-06-01 03:28:36.978427"
94945de5-211a-4935-9365-e48c56f01e41,f50ca71b-4f46-4567-b7c6-1b4afc1e47a0,"2017-06-06 10:14:24.523991","2017-06-06 10:14:24.523991"
aca3fed6-fe2d-46c5-a7a3-f7066b786c4d,10c72103-a0ff-406c-a47c-6034870e49b3,"2017-06-01 08:46:13.801775","2017-06-01 08:59:40.289983"
2a577d1b-9868-4294-9059-95a76893604b,a0849c74-c578-4215-bdc4-5871d3044b2f,"2017-06-07 18:25:50.089873","2017-06-07 18:27:18.575042"
81cdd60b-99bd-4ab5-aca6-c7ef4f372c09,32bc281e-ee46-41fa-b221-66064d68df08,"2017-06-07 18:42:21.696469","2017-06-07 18:42:21.696469"
e7497874-b233-4d43-a783-63be29182825,06bafddc-d7e1-464d-8558-3ebd4b3f8c38,"2017-06-05 03:37:59.532418","2017-06-05 03:39:40.626435"
c9c37e5a-588b-4a6e-9aef-0e973ebd8117,227ad31b-cee2-4f03-8a09-ecadccde3e3b,"2017-06-07 01:58:25.229549","2017-06-07 02:04:59.836201"
ac055bb4-22c9-40f1-bd41-db53cef9cd63,d4ce3763-e8df-407d-b898-3b5cd0c6aff0,"2017-06-02 05:11:53.513586","2017-06-02 05:22:18.510403"
749ca899-0ddd-4f88-981c-d1ffcfb40c71,e477d33d-62c7-4e35-99b2-cceef6fdfebf,"2017-06-02 05:34:56.655357","2017-06-02 05:34:56.655357"
11ac8c48-b6ae-438f-8f67-9272ede21148,1341250e-bd44-4590-861f-8bf1c0cd3ea1,"2017-06-02 05:55:10.050830","2017-06-02 05:55:10.050830"
dfac4d87-a0e7-44ad-8239-7508939a2f66,435f1a65-6f5f-4904-8d48-4a50af85e3a1,"2017-06-01 06:50:04.340323","2017-06-01 06:52:45.329972"
531c7fb0-f9ad-421f-92a3-dc78fad7d5b8,fb5f5ce7-b8b2-49e0-bc92-2b32c9685d1a,"2017-06-01 04:15:16.051547","2017-06-01 04:20:14.619279"
0f98bed2-2b50-418c-8179-3e73667df058,122e2c4f-1c0e-4e42-be35-ed1aab52662c,"2017-06-01 04:26:37.034120","2017-06-01 04:26:37.034120"
ec816748-c2ec-4c51-b58f-5541bdbc8134,c61a63b3-7594-4475-b495-542dce1ed604,"2017-06-01 04:34:34.787580","2017-06-01 04:34:34.787580"
49266386-349c-4be3-82c3-b7922ca7a882,578b6619-d33f-4b3c-8317-32e6718f33b7,"2017-06-01 11:36:29.193903","2017-06-01 11:38:38.126398"
27918c5d-2cfc-4453-bff1-ace190481b64,e63a904d-c075-498c-8cb0-e648d4c22b77,"2017-06-01 05:32:19.836343","2017-06-01 05:40:03.684618"
eddb0b98-b532-4c74-8a56-8dc28648e2bc,389a3b83-95ce-4866-bf4a-db8c8d82379c,"2017-06-01 13:31:04.429303","2017-06-01 13:31:04.429303"
413f4cc2-c4b9-4633-89c3-fc0e4f2b3424,a848a417-e810-4fc0-ab24-1e64fdb6a649,"2017-06-01 03:31:07.924013","2017-06-01 03:32:47.083644"
80dabaa1-8e3c-4fb5-be5f-a31256aef64c,95f36771-2c5a-4a42-b98c-9d3a22e968de,"2017-06-01 14:02:52.848106","2017-06-01 14:02:52.848106"
e88f362a-a703-4ac7-b03f-86a049287461,daf40661-d28c-46b6-bb05-79d6309900cc,"2017-06-01 05:43:54.645188","2017-06-01 05:44:32.439384"
e9270ea8-d450-4285-a5c2-42014c065f64,f7d179fe-bb0f-487e-96d3-71b14198739b,"2017-06-01 06:02:26.046793","2017-06-01 06:02:26.046793"
75de97e9-4f1b-4e41-ad31-30ba6ce44a26,51d437e9-6647-4119-9f28-ec7915dd8e17,"2017-06-02 06:31:00.945079","2017-06-02 06:32:03.320466"
d3b550a2-1090-40f6-8cb4-740e7f57988d,5ccee3fc-d60b-4d19-965a-40a54d8cfa97,"2017-06-01 08:09:11.898973","2017-06-01 08:13:20.118160"
b15f259f-2b73-4efc-acc6-2cc1c4da0d72,7ebee0c7-a201-4ebb-9354-2c5fd3920aca,"2017-06-08 01:11:33.250808","2017-06-08 04:07:56.503513"
f5610a79-deb5-499b-838d-65ffd50b04a8,e6878b20-7893-4ed7-bdf7-f08a505d414b,"2017-06-01 06:11:32.474094","2017-06-01 06:13:10.100764"
75e3b8b0-462a-4d4c-827d-2050ba2df8b8,c015f83f-1317-4227-8f0c-ebcfc07dd73c,"2017-06-02 10:32:27.703770","2017-06-02 10:35:18.546496"
036c52e2-fc93-4fc7-85b9-223ba94e5be7,389a3b83-95ce-4866-bf4a-db8c8d82379c,"2017-06-02 10:36:57.718416","2017-06-02 10:36:57.718416"
de5df7eb-93b1-40b7-8ac1-9b3a3c4ce8dc,7bf46cb7-ea7a-45ad-b88f-b88cd618ea80,"2017-06-02 16:20:15.091319","2017-06-02 16:20:15.091319"
4a81ee2e-52aa-4fc5-9974-fc735fb4a63a,087f96d9-0cc9-496a-8503-39729d331811,"2017-06-05 05:24:41.778642","2017-06-05 05:37:04.719061"
5416e8fb-5de1-4800-aab0-ed6658bcbf3c,eae03f3e-963b-45fe-8ae2-3ede584da4c1,"2017-06-05 05:37:46.405200","2017-06-05 05:37:46.405200"
d7277078-6946-4102-907f-2de4386d5d23,416837f4-89da-4f14-9c63-c331d4b88375,"2017-06-08 03:45:51.630219","2017-06-08 03:45:51.630219"
347e7b48-fbe9-49d5-8b13-fd2e04e70e91,ff9ab46e-4011-4746-a0a1-433e991be4b0,"2017-06-07 05:18:41.290401","2017-06-07 05:27:50.231732"
6ed2c7d7-4dbb-406f-b991-d2457a4f43f9,d7afa6cf-98b1-4070-9ee3-ac65ba0fe999,"2017-06-03 09:28:43.813733","2017-06-03 09:29:26.941337"
7d287b87-cb02-49a0-9bc0-b0cfb2eb9d10,d5cb79c5-da9d-4f84-be3b-4d0b89fe3966,"2017-06-03 12:05:22.910162","2017-06-03 12:05:32.661985"
5b19879b-6eb0-4778-aa6b-43bc9f17a3c0,2b9459aa-6d71-4924-ba38-1a874a53e676,"2017-06-08 00:01:19.727317","2017-06-08 00:01:57.738862"
7b1e3d46-fef6-4e7c-8c6c-7687358ede4f,7571f1b9-1ad8-48da-a084-3fdbc46146ad,"2017-06-05 05:00:20.038679","2017-06-05 05:10:31.031177"
cf4f4677-af3d-42f4-b585-4b87d53c6157,f50ca71b-4f46-4567-b7c6-1b4afc1e47a0,"2017-06-05 09:48:45.275815","2017-06-05 09:48:45.275815"
a4eb2d4e-d323-4834-ba28-1866f5b91048,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"2017-06-05 06:15:17.558091","2017-06-05 10:02:10.834899"
9d2b06d6-6fe9-437c-a72c-cdb966fb13ce,6aa4c872-8304-44eb-9cfd-8259985b96a1,"2017-06-08 03:44:15.626884","2017-06-08 03:46:26.569342"
c0241d0d-addb-41b2-a741-a8f63d634e2e,09a28d4c-7454-442f-96ce-fa70f35b9c66,"2017-06-08 01:08:50.303290","2017-06-08 01:26:56.860106"
6f028fa7-65ec-404b-bda6-40ea13fc90f5,9ce15ce3-b347-4344-b696-7b4d4d8db31a,"2017-06-08 00:53:45.440692","2017-06-08 01:08:52.371024"
5f6643ce-6ca0-455a-b41e-54080ed12115,876b642f-96d7-49a4-8cdb-127c48a432e9,"2017-06-08 00:53:19.367187","2017-06-08 01:05:35.340299"
b14ee5de-5dd0-4998-814f-bbc01e0e5938,fe196bbe-4faa-4f5f-a839-b5e7982b68e4,"2017-06-08 03:58:35.778086","2017-06-08 04:17:50.628785"
415bb094-718a-4357-89e6-980300d05ec6,cf285689-9bb0-40e2-9719-76876d068ef5,"2017-06-08 04:00:00.960130","2017-06-08 04:16:35.449352"
aa6cba09-e2e7-467d-afc5-5972dc509bd1,c4be100a-2d73-4d29-a358-ba9e616edf90,"2017-06-08 00:53:37.549733","2017-06-08 01:14:36.875564"
70749362-ba48-4e53-aeb7-fda814ed905d,138ab597-5956-4a82-90b3-b05e181ce693,"2017-06-08 00:57:16.982165","2017-06-08 04:00:46.083710"
4b5e29ec-e677-4999-91f8-473d59ff076e,c5d96697-470b-4330-94d0-8d79167f6a5d,"2017-06-08 00:53:30.451385","2017-06-08 03:59:01.352812"
d58b56ab-53f8-4bb5-85d3-c15a80738537,8887cde6-e676-4e74-a87d-f472332667c7,"2017-06-08 00:53:12.351466","2017-06-08 04:00:19.805579"
65ae7b1e-a1ac-4f3e-91b5-55084a83081a,bd8c943e-c64f-44c8-a17d-835b987dd702,"2017-06-08 04:01:20.322099","2017-06-08 04:16:23.690660"
5ee748aa-428d-4ce9-a17e-324152ca0f9e,d5dac835-5693-401f-b9d0-0df6ee2015b1,"2017-06-08 03:52:55.643882","2017-06-08 04:21:24.099447"
8a7aa5f7-319a-429d-8116-667766ea6aee,f4db2d14-da6f-4ea8-aa08-b0f5cc3a262f,"2017-06-08 00:53:14.570760","2017-06-08 04:06:36.615360"
da1b71fc-297b-444c-99ac-a3beb8ffb119,f2c88fa8-d74a-4b8c-9b56-e994fcefb02a,"2017-06-08 04:05:47.225898","2017-06-08 04:13:13.265893"
10f16378-013c-4da4-8081-3e8cf64c4e02,84a10af8-ec50-4e3f-9f8b-8a1b9061e35f,"2017-06-08 03:56:27.717774","2017-06-08 04:15:59.212441"
9d0dfb18-f599-46a6-bd1c-d32673e474e7,a9cabeb3-9a3a-4d50-819e-258ea9b8a620,"2017-06-08 03:52:49.468183","2017-06-08 04:16:04.971235"
193e054c-7b7b-4533-a97d-5cf5e1975e84,f0cf99bc-2b14-437b-acb8-1e42e340436d,"2017-06-08 01:19:47.533670","2017-06-08 04:16:19.424012"
aab21b63-ebb4-4e04-ba61-ab5ac1f53bd1,f637624f-66f5-4895-a37e-82dc8c65be65,"2017-06-08 03:56:15.067248","2017-06-08 04:15:19.921257"
4efc26e4-e94b-479b-8cad-a21c877c46a7,28f88617-b565-4bbc-a1d0-fd95133f30d5,"2017-06-08 05:16:19.197076","2017-06-08 05:16:19.197076"
090a0ebf-c2f7-4f4d-8a67-f55c11c594a1,87b83886-316f-4fea-ad8a-6050ad8aab15,"2017-06-08 04:07:15.904584","2017-06-08 04:17:47.969291"
ba9e6822-c18f-42b3-b62b-3a331c47a543,622f64d1-bbf9-4907-b75e-8a7a148f7e35,"2017-06-08 06:23:22.112164","2017-06-08 06:27:02.724510"
0548c9a7-c132-4b6e-9c04-90e5e0b7a595,087f96d9-0cc9-496a-8503-39729d331811,"2017-06-08 07:03:59.726417","2017-06-08 07:03:59.726417"
d57f722f-a8b5-4836-84a6-aebb4bc830fb,f9e27134-c3ab-4897-9fd1-d87ed32cd1c1,"2017-06-08 08:04:41.536732","2017-06-08 08:04:41.536732"
db1bd917-b046-4549-8911-ba2ffbb6b95b,f3b133ab-87ac-433c-a6bd-b3aebdf272bd,"2017-06-08 07:04:18.872504","2017-06-08 08:30:38.948207"
128792df-0453-416e-840f-4e5d81a6898a,1d8223b0-604a-4aa6-af7a-370158e68018,"2017-06-09 00:25:52.008731","2017-06-09 00:39:41.552824"
7fa67f4e-0af4-409c-9026-619d7e519286,9ce15ce3-b347-4344-b696-7b4d4d8db31a,"2017-06-09 00:56:29.499127","2017-06-09 00:56:29.499127"
2611dade-d29e-46a1-a591-cb954c9f0823,68cd4d73-cc73-47b8-b5a7-cc6fabe26330,"2017-06-14 04:46:01.539396","2017-06-14 05:54:03.654213"
b356036b-75af-4b7c-aa72-5044223b4ace,87b83886-316f-4fea-ad8a-6050ad8aab15,"2017-06-09 01:01:41.822594","2017-06-09 01:10:22.697461"
ecd2aa87-93bd-491d-aa80-80a395996845,9c231121-a34b-48a3-be3f-8a3e2ed20dee,"2017-06-13 23:29:05.865961","2017-06-13 23:50:35.471443"
8eb3ae83-762d-44c2-abcf-a0653ff2db93,c4be100a-2d73-4d29-a358-ba9e616edf90,"2017-06-09 00:57:12.048140","2017-06-09 00:57:12.048140"
ff420d68-4b24-4db3-9ab7-fdc752eaaeee,40087c5e-007f-4d9d-85bd-7b6026509930,"2017-06-13 23:24:50.772351","2017-06-13 23:41:03.078887"
ba8f8a2d-5241-477a-b8cb-ba5a4126be06,034317f2-c628-4871-9d45-ff9afdb001be,"2017-06-09 01:53:23.161487","2017-06-09 02:06:11.069762"
7bfc9f14-98fc-4c1c-a95b-57c6c8453fc6,a90c98bf-4628-4651-b4a7-b5eeeb93cce6,"2017-06-13 01:25:37.246943","2017-06-13 01:27:46.830409"
0eae8697-ede3-4543-947d-630599e2e47c,d5dac835-5693-401f-b9d0-0df6ee2015b1,"2017-06-09 00:57:18.429212","2017-06-09 00:57:18.429212"
ed337bc5-f317-45d5-9587-bd547b601567,2c3328ef-211d-4c02-8c80-a3c5daef3e90,"2017-06-12 09:52:48.888289","2017-06-12 10:01:25.953649"
08b4f414-57a4-4cd8-9381-f250e4abe5d7,7ebee0c7-a201-4ebb-9354-2c5fd3920aca,"2017-06-09 01:01:27.522927","2017-06-09 02:01:56.084955"
222e647e-f323-4f82-bf40-cfe86d46f801,600faf2f-c9f9-4b00-9b73-db7df3cb47a2,"2017-06-09 01:00:24.329475","2017-06-09 01:57:34.080294"
